uid,age,gender,province
1888359931,1980-1989,f,华南
1417677931,1980-1989,f,西北
1736156057,1980-1989,f,华东
2987179462,1980-1989,f,华中
1868606174,1980-1989,f,华东
1294340800,1980-1989,f,华东
2596054670,1980-1989,f,华东
2722617213,1980-1989,f,华北
1810323837,1980-1989,f,华北
1270963501,1980-1989,f,西南
2159088280,1980-1989,f,西南
2347570787,1980-1989,f,华东
2539755142,1980-1989,f,华南
2327289553,-1979,f,华北
1668850612,1980-1989,f,华南
1776450881,1980-1989,f,华北
1718522074,1980-1989,f,华东
2156376185,1980-1989,f,西南
1680975557,1980-1989,f,华北
2416275737,1980-1989,f,华东
3209997372,1980-1989,f,东北
2265706987,1980-1989,f,华南
2514275574,1980-1989,f,华东
2182851475,1980-1989,f,华南
2251016034,1980-1989,f,华东
1965157097,1980-1989,m,华东
1440962973,1980-1989,f,华南
1363163922,1980-1989,f,西南
2501396470,1980-1989,f,华东
1865169233,1980-1989,f,华东
2543460603,1980-1989,f,华东
1819849227,1980-1989,f,华中
49202000,1980-1989,f,西南
1706779313,1980-1989,f,华北
1342165903,1980-1989,f,华北
1205540905,1980-1989,f,华东
2822625592,1980-1989,f,华东
1846242183,1980-1989,f,华东
2675181071,1980-1989,f,华东
2793565701,1980-1989,f,华东
1703387805,1980-1989,f,西南
2534043921,1980-1989,f,华北
1792108922,1980-1989,f,西南
3037651094,1980-1989,f,西北
1846837671,1980-1989,f,华东
2144732091,1980-1989,f,华东
3212181255,1980-1989,f,华北
1450687240,1980-1989,f,西北
67406402,1980-1989,f,华北
1759016503,1980-1989,f,华东
22885151,1980-1989,f,东北
2737491320,1980-1989,f,东北
1407883302,1980-1989,f,华北
2480224850,1980-1989,f,西南
2401335332,1980-1989,f,华东
2758837101,1980-1989,f,西南
3136730833,1980-1989,f,华东
1729047741,1980-1989,f,华东
2509440967,1980-1989,f,华南
2114853170,1980-1989,f,华南
1549030550,1980-1989,f,华东
2040664751,1980-1989,f,华北
2267788063,1980-1989,f,华北
1747561052,1980-1989,f,华北
2515463507,1980-1989,f,西南
2243519355,1980-1989,f,华东
1407279765,1980-1989,m,华北
2615101877,1980-1989,f,华南
2707993253,1980-1989,f,华北
2266490493,1980-1989,f,西南
1853458031,1980-1989,f,华南
2808456882,1980-1989,f,华东
1436588442,1980-1989,f,华中
2696559771,1980-1989,f,东北
1155313510,1980-1989,m,华东
2826956437,1980-1989,f,华南
2611435467,1980-1989,f,华东
1888869987,1980-1989,f,西南
1504734535,1980-1989,f,华东
2002830027,1980-1989,f,华东
2310256715,1980-1989,f,西南
1783343890,1980-1989,f,华南
2292717621,1980-1989,f,华北
2977019562,1980-1989,f,华东
2515135520,1980-1989,f,华东
2720922411,1980-1989,f,华北
2692899093,1980-1989,f,华东
1761129900,1980-1989,f,华东
1671725772,1980-1989,f,东北
2970974730,1980-1989,f,华南
1941510572,-1979,f,华东
2403861287,1980-1989,f,华北
2245118817,1980-1989,f,华东
3216542700,1980-1989,f,华东
3178960643,1980-1989,f,华东
1904925072,1980-1989,f,华东
2837585864,1980-1989,f,华东
3186247615,1980-1989,f,华南
1659163742,1980-1989,f,东北
2610885991,1980-1989,f,华东
1173091831,1980-1989,f,东北
1659013510,1980-1989,f,华北
2430972351,1980-1989,f,华北
2772211020,1980-1989,f,西南
2039378617,1980-1989,f,西南
2272407802,1980-1989,f,华东
2251045950,1980-1989,f,华东
2319863523,1980-1989,f,华南
2193592587,1980-1989,f,西南
2830071124,1980-1989,f,华南
2423668637,1980-1989,f,西南
2122894743,1980-1989,f,华中
2358050391,1980-1989,f,华中
1768035545,1980-1989,f,西南
1612339233,1980-1989,f,西北
1630262283,1980-1989,f,华东
1195235102,1980-1989,f,华中
1740937421,1980-1989,f,西南
3095657495,1980-1989,f,华东
1758879437,1980-1989,f,华中
1317372634,1980-1989,f,华北
2528489734,1980-1989,f,西南
1653911911,1980-1989,f,华东
2284610294,1980-1989,f,华东
2409108395,1980-1989,f,华南
2005126320,1980-1989,f,西南
1099126897,1980-1989,f,华东
1967630925,1980-1989,f,华中
2091990107,1980-1989,f,华东
1943200413,1980-1989,m,华南
3259907870,1980-1989,f,华东
2099366144,1980-1989,f,西南
2280137471,1980-1989,f,西南
2137599524,1980-1989,f,华南
2424095957,1980-1989,f,华东
1607398312,1980-1989,f,华南
2442151792,1980-1989,f,华南
1182037630,1980-1989,f,东北
1321246601,1980-1989,f,华东
1239847773,1980-1989,f,华北
1810288755,1980-1989,f,华北
1428406927,1980-1989,f,华东
3225143501,1980-1989,f,华中
2373230214,1980-1989,f,华中
2299128991,1980-1989,f,华东
1868678142,1980-1989,f,华南
2659774670,1980-1989,f,华北
1599841142,1980-1989,f,华北
2566961945,1980-1989,f,华北
2560301405,1980-1989,f,华北
2233998230,1980-1989,f,华东
1278713991,1980-1989,f,华北
1753249671,1980-1989,f,华东
1832218692,1980-1989,m,华东
2161412015,1980-1989,f,华北
1566646464,1980-1989,f,西南
2277951605,1980-1989,f,华东
1883996911,1980-1989,f,华南
1830922363,1980-1989,f,华东
1790923821,1980-1989,f,华北
2216862800,1980-1989,f,华东
2218210763,1980-1989,f,华东
1737854284,1980-1989,f,华北
2041223004,1980-1989,f,华南
2813086545,1980-1989,f,华东
1923306441,1980-1989,f,华东
1558107674,1980-1989,f,东北
1628401674,1980-1989,f,华北
2295260380,1980-1989,f,华东
1749859757,1980-1989,f,华东
1693053184,1980-1989,f,华中
2096022380,1980-1989,f,西南
3212877060,1980-1989,f,华北
2598084612,1980-1989,f,华东
2715361861,1980-1989,f,华东
2269751351,1980-1989,f,华东
1666939372,1980-1989,f,华东
2856382664,1980-1989,f,华东
1766004535,1980-1989,f,华北
1345324695,1980-1989,f,华南
2233483874,1980-1989,f,西南
1439603061,1980-1989,f,华北
1315718013,1980-1989,f,华东
1045647587,1980-1989,f,华南
1872051102,1980-1989,f,华北
1803874025,1980-1989,f,西北
1401616093,1980-1989,f,华东
1153511521,1980-1989,f,华北
1417001713,1980-1989,f,华东
2689280681,1980-1989,f,西南
3169139663,1980-1989,f,西南
1661693597,1980-1989,f,华东
2643492720,1980-1989,f,西南
2683921235,1980-1989,f,西南
3046519217,1980-1989,f,华东
1939454535,1980-1989,f,华东
2016458675,1980-1989,f,华中
2874402390,1980-1989,f,华南
2359906260,1980-1989,f,华东
2794647204,1980-1989,f,华东
1191693630,1980-1989,f,华南
2273097695,1980-1989,f,华中
2290405973,1980-1989,f,华东
1907548435,1980-1989,f,华南
2448366413,1980-1989,f,西南
2103200284,1980-1989,f,华南
2689533247,1980-1989,f,华北
2185615444,1980-1989,f,西南
2685939441,1980-1989,f,西南
1647554923,1980-1989,f,华东
2653601134,1980-1989,f,华南
2747643807,1980-1989,f,华北
2068032752,1980-1989,f,西南
1822217501,1980-1989,f,华北
2570299831,1980-1989,f,华南
2172776854,1980-1989,f,西南
3285116473,1980-1989,f,华东
1105953575,1980-1989,f,华东
2686846727,1980-1989,f,西南
1907346245,1980-1989,f,华南
1223413445,1980-1989,f,华南
1962030043,1980-1989,f,华北
2185778163,1980-1989,f,西南
3085160073,1980-1989,f,华东
1663382171,1980-1989,f,华东
1854096291,1980-1989,f,东北
2372881040,1980-1989,f,华东
1371359263,1980-1989,f,华东
1072304107,1980-1989,f,东北
2149035802,1980-1989,f,东北
2111913667,1980-1989,f,华东
1657602061,1980-1989,f,东北
1771792650,1980-1989,f,华东
2502415043,1980-1989,f,华南
2008133701,1980-1989,f,华东
2526375621,1980-1989,f,华南
2259954174,1980-1989,f,华北
1763118212,1980-1989,m,华南
1685833114,1980-1989,f,西南
1976091850,1980-1989,f,华东
1732397022,1980-1989,f,华南
2174832754,1980-1989,f,华北
1607615535,1980-1989,f,华北
1822742032,1980-1989,f,华东
1805552233,1980-1989,f,西南
1715014170,1980-1989,f,华东
2813274281,1980-1989,f,华北
2213378071,1980-1989,f,西南
2655439467,1980-1989,f,华中
2428776430,1980-1989,f,华北
2194141151,1980-1989,f,华北
1419649945,1980-1989,f,华南
2820147850,1980-1989,f,华中
3287905451,1980-1989,f,华东
1300685760,1980-1989,f,西南
1216109575,1980-1989,m,西南
2331407000,1980-1989,f,华东
1815876407,1980-1989,f,华南
1717073433,1980-1989,f,华南
2356313963,1980-1989,f,华北
1993952625,1980-1989,f,华东
2734405295,1980-1989,f,华北
2398724721,1980-1989,f,西南
2279196033,1980-1989,f,华东
1891044002,1980-1989,f,华南
1749153194,1980-1989,f,西北
2910098747,1980-1989,f,华北
2682306645,1980-1989,f,华东
2039354763,1980-1989,f,华中
1798604215,1980-1989,f,东北
1668837942,1980-1989,f,华东
2346259347,1980-1989,f,华东
1623043823,1980-1989,f,华南
1723929691,1980-1989,f,华东
1847150225,1980-1989,f,华东
2728552247,1980-1989,f,华北
2613058012,1980-1989,f,华北
2484696914,1980-1989,f,华南
2852283045,1980-1989,f,华北
1858400464,1980-1989,f,华东
1588576784,1980-1989,f,华南
2739709015,1980-1989,f,华北
1844290793,1980-1989,f,华南
3179603174,1980-1989,f,华东
2268566482,1980-1989,f,西南
2848328527,1980-1989,f,华东
1890998497,1980-1989,f,华南
3141576902,1980-1989,f,华东
2398214134,1980-1989,f,西南
1908805083,1980-1989,f,华北
1912805047,1980-1989,f,华东
1791486193,1980-1989,f,华东
2941073947,1980-1989,f,华北
1050263283,1980-1989,f,华北
1826472915,1980-1989,f,华东
2307027872,1980-1989,f,华中
2057665367,1980-1989,f,华东
3191897454,1980-1989,f,华东
1180065853,1980-1989,f,华北
1760347330,1980-1989,f,华东
1405271484,1980-1989,f,华东
1507062404,1980-1989,f,华南
1820438203,1980-1989,f,华中
2916405137,1980-1989,f,华北
2027628523,1980-1989,f,华中
1801120292,1980-1989,f,西南
2288099201,1980-1989,f,西南
1880309142,1980-1989,f,西南
1916398973,1980-1989,f,华东
2112764677,1980-1989,f,东北
2763027141,1980-1989,f,东北
2169084413,1980-1989,f,华东
1938347541,1980-1989,f,华南
3174687897,1980-1989,f,华东
2499208892,1980-1989,f,华中
1950917351,1980-1989,f,西南
1706332083,1980-1989,f,华东
1744323660,1980-1989,f,华东
2485710301,1980-1989,f,华东
2173414305,1980-1989,f,华北
3115402210,1980-1989,f,华南
1016823867,1980-1989,f,华东
2011480513,1980-1989,f,华中
1658643883,1980-1989,f,华东
2925230603,1980-1989,f,华南
2419586747,1980-1989,f,华东
1354243132,1980-1989,f,华东
2196914955,1980-1989,f,西南
2770658780,1980-1989,f,华东
1803443643,1980-1989,f,华中
3214881233,1980-1989,f,华东
2607301817,1980-1989,f,华东
1734380083,1980-1989,f,华北
1819046120,1980-1989,f,华东
1410150407,1980-1989,f,华东
2256255854,1980-1989,f,华东
1874090361,1980-1989,f,华东
1827202442,1980-1989,f,西南
1730797780,1980-1989,f,华东
2408102575,1980-1989,f,华北
1413214321,1980-1989,f,华南
2708344714,1980-1989,f,东北
2841127252,1980-1989,f,华中
2395606577,1980-1989,f,西南
1759034963,1980-1989,f,西南
2095203825,1980-1989,f,华东
2300214375,1980-1989,f,西南
1734117871,1980-1989,f,华北
2737963973,1980-1989,f,华中
2600664297,1980-1989,f,华东
1672728830,1980-1989,f,华北
1846054284,1980-1989,f,华南
2293447203,1980-1989,f,华中
2480368647,1980-1989,f,华北
1790176491,1980-1989,f,华东
2935303527,1980-1989,f,西北
2678269943,1980-1989,f,华东
1567571807,1980-1989,f,华东
1888628611,1980-1989,f,华中
2689683321,1980-1989,f,西南
2775971913,1980-1989,f,华东
2605392322,1980-1989,f,华东
1368064210,1980-1989,f,西南
3072370235,1980-1989,f,西南
1729586027,1980-1989,f,西南
2717877093,1980-1989,f,华中
